0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
0.49191	-24.75460
========= Ponto de M\EDnimo ==========
Variaveis de projeto	 0.49191
Funcao Custo= -24.7546
N\FAmero de pontos visitados=	501
